domain,side,role,stem,ext,source_path
RSCityscapes,target,discovery_target,0198,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0198.png
RSCityscapes,target,discovery_target,1081,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1081.png
RSCityscapes,target,discovery_target,1033,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1033.png
RSCityscapes,target,discovery_target,0145,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0145.png
RSCityscapes,target,discovery_target,0233,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0233.png
RSCityscapes,target,discovery_target,0014,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0014.png
RSCityscapes,target,discovery_target,1136,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1136.png
RSCityscapes,target,discovery_target,1046,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1046.png
RSCityscapes,target,discovery_target,0073,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0073.png
RSCityscapes,target,discovery_target,0971,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0971.png
RSCityscapes,target,discovery_target,0136,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0136.png
RSCityscapes,target,discovery_target,0423,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0423.png
RSCityscapes,target,discovery_target,0133,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0133.png
RSCityscapes,target,discovery_target,0428,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0428.png
RSCityscapes,target,discovery_target,0294,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0294.png
RSCityscapes,target,discovery_target,0501,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0501.png
RSCityscapes,target,discovery_target,0710,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0710.png
RSCityscapes,target,discovery_target,0714,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0714.png
RSCityscapes,target,discovery_target,1056,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1056.png
RSCityscapes,target,discovery_target,0436,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0436.png
RSCityscapes,target,discovery_target,0005,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0005.png
RSCityscapes,target,discovery_target,0123,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0123.png
RSCityscapes,target,discovery_target,1186,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1186.png
RSCityscapes,target,discovery_target,0906,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0906.png
RSCityscapes,target,discovery_target,0219,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0219.png
RSCityscapes,target,discovery_target,0549,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0549.png
RSCityscapes,target,discovery_target,0494,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0494.png
RSCityscapes,target,discovery_target,0149,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0149.png
RSCityscapes,target,discovery_target,0175,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0175.png
RSCityscapes,target,discovery_target,0993,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0993.png
RSCityscapes,target,discovery_target,0899,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0899.png
RSCityscapes,target,discovery_target,1029,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1029.png
RSCityscapes,target,discovery_target,0236,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0236.png
RSCityscapes,target,discovery_target,0007,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0007.png
RSCityscapes,target,discovery_target,0270,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0270.png
RSCityscapes,target,discovery_target,0615,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0615.png
RSCityscapes,target,discovery_target,0713,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0713.png
RSCityscapes,target,discovery_target,1187,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1187.png
RSCityscapes,target,discovery_target,0067,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0067.png
RSCityscapes,target,discovery_target,0386,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0386.png
RSCityscapes,target,discovery_target,0739,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0739.png
RSCityscapes,target,discovery_target,1089,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1089.png
RSCityscapes,target,discovery_target,0441,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0441.png
RSCityscapes,target,discovery_target,1121,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1121.png
RSCityscapes,target,discovery_target,0975,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0975.png
RSCityscapes,target,discovery_target,0043,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0043.png
RSCityscapes,target,discovery_target,0300,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0300.png
RSCityscapes,target,discovery_target,0736,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0736.png
RSCityscapes,target,discovery_target,0646,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0646.png
RSCityscapes,target,discovery_target,1052,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1052.png
RSCityscapes,target,discovery_target,0314,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0314.png
RSCityscapes,target,discovery_target,0281,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0281.png
RSCityscapes,target,discovery_target,0061,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0061.png
RSCityscapes,target,discovery_target,1155,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1155.png
RSCityscapes,target,discovery_target,1088,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1088.png
RSCityscapes,input,sealed,0758,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0758.png
RSCityscapes,input,sealed,1145,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1145.png
RSCityscapes,input,sealed,0673,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0673.png
RSCityscapes,input,sealed,0465,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0465.png
RSCityscapes,input,sealed,0029,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0029.png
RSCityscapes,input,sealed,0428,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0428.png
RSCityscapes,input,sealed,0095,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0095.png
RSCityscapes,input,sealed,0895,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0895.png
RSCityscapes,input,sealed,0023,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0023.png
RSCityscapes,input,sealed,0862,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0862.png
RSCityscapes,input,sealed,0500,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0500.png
RSCityscapes,input,sealed,0382,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0382.png
RSCityscapes,input,sealed,0409,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0409.png
RSCityscapes,input,sealed,1141,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1141.png
RSCityscapes,input,sealed,0164,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0164.png
RSCityscapes,input,sealed,0092,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0092.png
RSCityscapes,input,sealed,0637,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0637.png
RSCityscapes,input,sealed,0474,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0474.png
RSCityscapes,input,sealed,0635,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0635.png
RSCityscapes,input,sealed,0036,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0036.png
SnowTrafficData,input,trainA,0484,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0484.png
SnowTrafficData,input,trainA,0144,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0144.png
SnowTrafficData,input,trainA,1037,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1037.png
SnowTrafficData,input,trainA,0655,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0655.png
SnowTrafficData,input,trainA,0720,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0720.png
SnowTrafficData,input,trainA,1121,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1121.png
SnowTrafficData,input,trainA,0488,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0488.png
SnowTrafficData,input,trainA,0836,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0836.png
SnowTrafficData,input,trainA,0218,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0218.png
SnowTrafficData,input,trainA,1169,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1169.png
SnowTrafficData,input,trainA,0335,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0335.png
SnowTrafficData,input,trainA,1130,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1130.png
SnowTrafficData,input,trainA,0200,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0200.png
SnowTrafficData,input,trainA,1070,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1070.png
SnowTrafficData,input,trainA,0909,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0909.png
SnowTrafficData,input,trainA,0502,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0502.png
SnowTrafficData,input,trainA,0864,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0864.png
SnowTrafficData,input,trainA,0873,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0873.png
SnowTrafficData,input,trainA,1124,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1124.png
SnowTrafficData,input,trainA,0839,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0839.png
SnowTrafficData,input,trainA,0460,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0460.png
SnowTrafficData,input,trainA,0011,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0011.png
SnowTrafficData,input,trainA,0425,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0425.png
SnowTrafficData,input,trainA,0406,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0406.png
SnowTrafficData,input,trainA,1119,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1119.png
SnowTrafficData,input,trainA,0155,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0155.png
SnowTrafficData,input,trainA,0022,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0022.png
SnowTrafficData,input,trainA,0943,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0943.png
SnowTrafficData,input,trainA,1158,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1158.png
SnowTrafficData,input,trainA,0774,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0774.png
SnowTrafficData,input,trainA,0919,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0919.png
SnowTrafficData,input,trainA,0512,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0512.png
SnowTrafficData,input,trainA,1082,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1082.png
SnowTrafficData,input,trainA,1125,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1125.png
SnowTrafficData,input,trainA,0884,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0884.png
SnowTrafficData,input,trainA,1046,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1046.png
SnowTrafficData,input,trainA,0230,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0230.png
SnowTrafficData,input,trainA,1259,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1259.png
SnowTrafficData,input,trainA,0379,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0379.png
SnowTrafficData,input,trainA,0495,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0495.png
SnowTrafficData,input,trainA,0734,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0734.png
SnowTrafficData,input,trainA,1262,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1262.png
SnowTrafficData,input,trainA,0003,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0003.png
SnowTrafficData,input,trainA,0015,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0015.png
SnowTrafficData,input,trainA,0070,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0070.png
SnowTrafficData,input,trainA,1008,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1008.png
SnowTrafficData,input,trainA,0527,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0527.png
SnowTrafficData,input,trainA,1255,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1255.png
SnowTrafficData,input,trainA,0269,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0269.png
SnowTrafficData,input,trainA,0310,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0310.png
SnowTrafficData,input,trainA,1234,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1234.png
SnowTrafficData,input,trainA,0257,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0257.png
SnowTrafficData,input,trainA,1074,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1074.png
SnowTrafficData,input,trainA,0594,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0594.png
SnowTrafficData,input,trainA,0852,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0852.png
SnowTrafficData,input,trainA,0541,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0541.png
SnowTrafficData,input,trainA,0515,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0515.png
SnowTrafficData,input,trainA,0265,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0265.png
SnowTrafficData,input,trainA,0621,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0621.png
SnowTrafficData,input,trainA,0709,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0709.png
SnowTrafficData,input,trainA,1256,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1256.png
SnowTrafficData,input,trainA,0802,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0802.png
SnowTrafficData,input,trainA,0910,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0910.png
SnowTrafficData,input,trainA,0800,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0800.png
SnowTrafficData,input,trainA,1149,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1149.png
SnowTrafficData,input,trainA,0287,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0287.png
SnowTrafficData,input,trainA,0014,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0014.png
SnowTrafficData,input,trainA,0972,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0972.png
SnowTrafficData,input,trainA,1014,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1014.png
SnowTrafficData,input,trainA,0052,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0052.png
SnowTrafficData,input,trainA,0361,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0361.png
SnowTrafficData,input,trainA,0951,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0951.png
SnowTrafficData,input,trainA,0079,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0079.png
SnowTrafficData,input,trainA,0769,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0769.png
SnowTrafficData,input,trainA,0136,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0136.png
SnowTrafficData,input,trainA,0490,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0490.png
SnowTrafficData,input,trainA,0505,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0505.png
SnowTrafficData,input,trainA,1236,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1236.png
SnowTrafficData,input,trainA,0208,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0208.png
SnowTrafficData,input,trainA,0847,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0847.png
SnowTrafficData,input,trainA,0478,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0478.png
SnowTrafficData,input,trainA,0330,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0330.png
SnowTrafficData,input,trainA,0325,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0325.png
SnowTrafficData,input,trainA,0351,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0351.png
SnowTrafficData,input,trainA,0126,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0126.png
SnowTrafficData,input,trainA,0026,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0026.png
SnowTrafficData,input,trainA,0603,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0603.png
SnowTrafficData,input,trainA,0106,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0106.png
SnowTrafficData,input,trainA,0013,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0013.png
SnowTrafficData,input,trainA,0092,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0092.png
SnowTrafficData,input,trainA,0666,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0666.png
SnowTrafficData,input,trainA,1007,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1007.png
SnowTrafficData,input,trainA,0534,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0534.png
SnowTrafficData,input,trainA,0571,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0571.png
SnowTrafficData,input,trainA,1208,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1208.png
SnowTrafficData,input,trainA,0966,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0966.png
SnowTrafficData,input,trainA,0681,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0681.png
SnowTrafficData,input,trainA,0378,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0378.png
SnowTrafficData,input,trainA,0442,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0442.png
SnowTrafficData,input,trainA,0863,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0863.png
SnowTrafficData,target,trainB,0976,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0976.png
SnowTrafficData,target,trainB,0286,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0286.png
SnowTrafficData,target,trainB,0752,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0752.png
SnowTrafficData,target,trainB,0318,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0318.png
SnowTrafficData,target,trainB,1075,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1075.png
SnowTrafficData,target,trainB,0711,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0711.png
SnowTrafficData,target,trainB,0800,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0800.png
SnowTrafficData,target,trainB,0938,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0938.png
SnowTrafficData,target,trainB,0548,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0548.png
SnowTrafficData,target,trainB,0778,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0778.png
SnowTrafficData,target,trainB,0681,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0681.png
SnowTrafficData,target,trainB,1149,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1149.png
SnowTrafficData,target,trainB,0756,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0756.png
SnowTrafficData,target,trainB,0338,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0338.png
SnowTrafficData,target,trainB,0052,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0052.png
SnowTrafficData,target,trainB,0283,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0283.png
SnowTrafficData,target,trainB,1054,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1054.png
SnowTrafficData,target,trainB,0526,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0526.png
SnowTrafficData,target,trainB,0511,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0511.png
SnowTrafficData,target,trainB,1140,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1140.png
SnowTrafficData,target,trainB,1178,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1178.png
SnowTrafficData,target,trainB,0698,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0698.png
SnowTrafficData,target,trainB,0357,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0357.png
SnowTrafficData,target,trainB,0474,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0474.png
SnowTrafficData,target,trainB,0136,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0136.png
SnowTrafficData,target,trainB,0306,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0306.png
SnowTrafficData,target,trainB,0809,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0809.png
SnowTrafficData,target,trainB,1102,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1102.png
SnowTrafficData,target,trainB,0342,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0342.png
SnowTrafficData,target,trainB,0541,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0541.png
SnowTrafficData,target,trainB,0264,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0264.png
SnowTrafficData,target,trainB,1148,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1148.png
SnowTrafficData,target,trainB,0121,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0121.png
SnowTrafficData,target,trainB,0595,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0595.png
SnowTrafficData,target,trainB,0529,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0529.png
SnowTrafficData,target,trainB,0036,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0036.png
SnowTrafficData,target,trainB,0635,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0635.png
SnowTrafficData,target,trainB,0120,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0120.png
SnowTrafficData,target,trainB,0606,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0606.png
SnowTrafficData,target,trainB,0354,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0354.png
SnowTrafficData,target,trainB,0243,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0243.png
SnowTrafficData,target,trainB,0468,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0468.png
SnowTrafficData,target,trainB,0895,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0895.png
SnowTrafficData,target,trainB,0653,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0653.png
SnowTrafficData,target,trainB,0608,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0608.png
SnowTrafficData,target,trainB,0801,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0801.png
SnowTrafficData,target,trainB,0841,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0841.png
SnowTrafficData,target,trainB,1008,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1008.png
SnowTrafficData,target,trainB,0293,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0293.png
SnowTrafficData,target,trainB,0488,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0488.png
SnowTrafficData,target,trainB,0358,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0358.png
SnowTrafficData,target,trainB,0416,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0416.png
SnowTrafficData,target,trainB,0629,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0629.png
SnowTrafficData,target,trainB,0124,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0124.png
SnowTrafficData,target,trainB,0274,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0274.png
SnowTrafficData,target,trainB,1205,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1205.png
SnowTrafficData,target,trainB,1208,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1208.png
SnowTrafficData,target,trainB,0265,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0265.png
SnowTrafficData,target,trainB,1104,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1104.png
SnowTrafficData,target,trainB,0450,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0450.png
SnowTrafficData,target,trainB,0287,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0287.png
SnowTrafficData,target,trainB,0131,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0131.png
SnowTrafficData,target,trainB,1108,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1108.png
SnowTrafficData,target,trainB,0378,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0378.png
SnowTrafficData,target,trainB,0003,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0003.png
SnowTrafficData,target,trainB,0721,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0721.png
SnowTrafficData,target,trainB,1173,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1173.png
SnowTrafficData,target,trainB,0872,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0872.png
SnowTrafficData,target,trainB,0825,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0825.png
SnowTrafficData,target,trainB,0519,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0519.png
SnowTrafficData,target,trainB,0941,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0941.png
SnowTrafficData,target,trainB,0168,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0168.png
SnowTrafficData,target,trainB,0394,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0394.png
SnowTrafficData,target,trainB,0703,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0703.png
SnowTrafficData,target,trainB,0958,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0958.png
