aio_path,bytes,canonical_stem,domain,order,prior_phase_overlap,representative,role,sha256,single_path,source_path,stem
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__1054.png,203552,,RSCityscapes,113,,,trainB,ab1520f3a08a6fdd37d694aa3c3bbdf7ec86460e2829588def6dbf0985888edd,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__1054.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\1054.png,1054
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__0069.png,193078,,RSCityscapes,114,,,trainB,912315b3722ade1c056a3489e29c251ba1be4acbb540ef859f8e4adbb1920b94,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__0069.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\0069.png,0069
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__0120.png,204556,,RSCityscapes,115,,,trainB,cbacc4c204a32c6877556d8b22fc18f2987c1825ab2bbe643930925da381026c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__0120.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\0120.png,0120
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__1094.png,189690,,RSCityscapes,116,,,trainB,9713647dabf8ebcafec1f85e81b3479a18adb9bd9df742af2d5966a968163e8d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__1094.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\1094.png,1094
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__0212.png,222220,,RSCityscapes,117,,,trainB,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__0212.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\0212.png,0212
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__0750.png,207134,,RSCityscapes,118,,,trainB,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__0750.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\0750.png,0750
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RSCityscapes__0707.png,216026,,RSCityscapes,119,,,trainB,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RSCityscapes\trainB\RSCityscapes__0707.png,E:\UNSB_abl\full_dataset\RSCityscapes\target\0707.png,0707
,293654,0763,RSCityscapes,0,False,True,expanded_internal_heldout,164cd84e0ac7d47a14f1f64ad12b9063072316e01768e19aad34bb65fb20bddd,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0763.png,RSCityscapes__0763
,284526,1075,RSCityscapes,1,False,False,expanded_internal_heldout,652af02d1923483d0abf3b89d9754d506b595a57cb3c5ffb697fc769dd6c0e0c,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1075.png,RSCityscapes__1075
,283432,0865,RSCityscapes,2,False,False,expanded_internal_heldout,383d8d4deb27a3c251fa0a9adbbd92164ca68788dab249a3ec30b21f2b348d20,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0865.png,RSCityscapes__0865
,241692,0240,RSCityscapes,3,False,False,expanded_internal_heldout,a687844345585b70c5c4f6a4b58856822694bd2a9b53aa87bfa60d32536a0b64,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0240.png,RSCityscapes__0240
,243752,1063,RSCityscapes,4,False,False,expanded_internal_heldout,93b464a5b960fd362b364fc9982da25a2059b1fd2592954e626d24e6906c9c40,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1063.png,RSCityscapes__1063
,224205,0360,RSCityscapes,5,False,False,expanded_internal_heldout,e58dc8c9f5246ac3cf22923fe4fb36565af38c19597c265c2dc05de31c1457be,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0360.png,RSCityscapes__0360
,246669,0293,RSCityscapes,6,False,False,expanded_internal_heldout,80123bbe91d65e860505796784d8df7d9138b06afad164d494832d15ddfd91c0,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0293.png,RSCityscapes__0293
,282527,0444,RSCityscapes,7,False,False,expanded_internal_heldout,7c34969ca9a5ef6a4d48e3d6c78c5a48803d08199e3d62a9947381b0fbd6e8e6,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0444.png,RSCityscapes__0444
,250816,0303,RSCityscapes,8,False,False,expanded_internal_heldout,f70b796038cf61bc057d9b135727599bc16fa8ee8f2b370433d3f04882189321,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0303.png,RSCityscapes__0303
,260982,0850,RSCityscapes,9,False,False,expanded_internal_heldout,fdabc5bc5c617b2ef98bbf741236364cc6a06df0d95ad29a6080d94c12c79745,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0850.png,RSCityscapes__0850
,252750,0504,RSCityscapes,10,False,False,expanded_internal_heldout,c34f1cd4e47271181415910058858fd406e6732062bc6d9463bdce1a782dffab,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0504.png,RSCityscapes__0504
,250972,0747,RSCityscapes,11,False,False,expanded_internal_heldout,287cfdc86a1dbfe0975399206abe36dcb3be160248844b30c67235f6c4e708ad,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0747.png,RSCityscapes__0747
,209578,1020,RSCityscapes,12,False,False,expanded_internal_heldout,6625743ece84b48fb62b45f4b18be7ea923d047e464d6cee2d1454de497dfa84,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1020.png,RSCityscapes__1020
,191492,0065,RSCityscapes,13,False,False,expanded_internal_heldout,b5c2b2d6647e44c2625c2d3f1ec47aee4d8d0fec56e28b1135f00a2ea0f63704,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0065.png,RSCityscapes__0065
,284888,0875,RSCityscapes,14,False,False,expanded_internal_heldout,c889a484bffde4c654b4039c909906a5a602cadfd9d31db46bb50d121754b44d,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0875.png,RSCityscapes__0875
,254767,0140,RSCityscapes,15,False,False,expanded_internal_heldout,188946904e31df321d98369aba02728f1e494c3c5b3c0ba898fa76d84c126b5f,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0140.png,RSCityscapes__0140
,261410,0797,RSCityscapes,16,False,False,expanded_internal_heldout,f01509dde9402ae393ed78ac20709ac7876285aae92d6bb9f342c3473a8fd89f,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0797.png,RSCityscapes__0797
,278879,0978,RSCityscapes,17,False,False,expanded_internal_heldout,a29f52123cf019934fd11471a7a57b761581f732d7a739de898968f292d9146b,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0978.png,RSCityscapes__0978
,279152,0234,RSCityscapes,18,False,False,expanded_internal_heldout,0a5501b19e6cfd3f17d48b83b65dfa89963c0601becefa730c9ef1822a35cb5c,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0234.png,RSCityscapes__0234
,186986,1183,RSCityscapes,19,False,False,expanded_internal_heldout,4756e559875af3408bd2b0f30ee96e1822d1f0929f1cc03393b0369681b6bb96,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1183.png,RSCityscapes__1183
,250111,0325,RSCityscapes,20,False,False,expanded_internal_heldout,1f268e617b9e7021e18aae738be1d4020e275ceb87bf953671d2af1c05488242,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0325.png,RSCityscapes__0325
,241066,1178,RSCityscapes,21,False,False,expanded_internal_heldout,60bebf81a74078b5efe309518809afd3e35409ace5a57f3797de8b6a47ca3e06,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1178.png,RSCityscapes__1178
,245887,0010,RSCityscapes,22,False,False,expanded_internal_heldout,d16bb7a66a52beee7a8acea4f3b9b47823529278e886445f8dc8ec1df06d59d3,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0010.png,RSCityscapes__0010
,274525,0064,RSCityscapes,23,False,False,expanded_internal_heldout,6bcdc7563107a7a8b67e2fbcddf254e8ac20fc876b3da5497629451548ec1592,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0064.png,RSCityscapes__0064
,282881,0840,RSCityscapes,24,False,False,expanded_internal_heldout,7de66ab4b8585059a3e20557909358ea75dcf6d4aafd8014a4d8894ebf1196bd,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0840.png,RSCityscapes__0840
,245168,0328,RSCityscapes,25,False,False,expanded_internal_heldout,9274afde4aa92241bb28539d20d5f3b952036f060ffc11fd4a82aa290dfd5ecf,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0328.png,RSCityscapes__0328
,230179,0533,RSCityscapes,26,False,False,expanded_internal_heldout,531bd95f6ebc7e96479fd80874d436243935008f482dc537789ced0b820dc123,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0533.png,RSCityscapes__0533
,219633,0495,RSCityscapes,27,False,False,expanded_internal_heldout,8872b99c261e863ad9d30c7310fdd0e7fe130cd41365fab18754553a8dd247fb,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0495.png,RSCityscapes__0495
,256482,0827,RSCityscapes,28,False,False,expanded_internal_heldout,7222f15b5ec6f58acaa77d9cf9256ba09448ff8998683e64ba527d29e7832a5a,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0827.png,RSCityscapes__0827
,267373,0509,RSCityscapes,29,False,False,expanded_internal_heldout,b8e8dd9b620b1dc7e34411057e95822fd0c4e5bdfc87a7f1f1fded897f3bcaa4,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0509.png,RSCityscapes__0509
,238069,0035,RSCityscapes,30,False,False,expanded_internal_heldout,bf2523d045f88d7e9d84a6ebbf2f1bb9065045cc29a241d4e16bd054c019dc1e,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0035.png,RSCityscapes__0035
,264627,0555,RSCityscapes,31,False,False,expanded_internal_heldout,d16180a97a174c252e989baddc67106381cf2466ee5d2eacb6e57d0fb2c2590a,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0555.png,RSCityscapes__0555
,253728,1096,RSCityscapes,32,False,False,expanded_internal_heldout,74b8b6d1188bc517f9c72596c5be47162d2a7063a6b475efee4e208f23db6adf,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1096.png,RSCityscapes__1096
,272134,1034,RSCityscapes,33,False,False,expanded_internal_heldout,0a6979119326efd20f6dfb01032ed4f7a43cdb128a3eadf99241329fda547dbd,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1034.png,RSCityscapes__1034
,264383,1012,RSCityscapes,34,False,False,expanded_internal_heldout,d9108a812a7b6f9e581749fb355f9cbba1f2db8aec5c37acd8aaab7b75f4b933,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1012.png,RSCityscapes__1012
,293278,0362,RSCityscapes,35,False,False,expanded_internal_heldout,7a292f79ab4947cfec508c0570e06b7412b1d55aa2c8ba5b3af17ded8453070a,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0362.png,RSCityscapes__0362
,277766,0316,RSCityscapes,36,False,False,expanded_internal_heldout,54bb55ec5ae34cd8b36e97443c97f279d096509471fa946dbe8decec7091530e,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0316.png,RSCityscapes__0316
,236000,1037,RSCityscapes,37,False,False,expanded_internal_heldout,a1225bd9353aa710dd193c31757bd7a2b99dcee00c228d5226973bcf6afe49a7,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1037.png,RSCityscapes__1037
,293527,0629,RSCityscapes,38,False,False,expanded_internal_heldout,cb9808a62873c4ae83c1b48bab26e78bfdd96d9b392f6f7f14b4fc9821fdab4a,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0629.png,RSCityscapes__0629
,226905,0392,RSCityscapes,39,False,False,expanded_internal_heldout,1d119b702fdad8a92143523bb79f2dcedad00b227839e817cf086c3892e322de,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0392.png,RSCityscapes__0392
,252351,0413,RSCityscapes,40,False,False,expanded_internal_heldout,bf6d5b86125b95d04b451728656d106364b52bbe3b04e9148d9d6cc142c032ac,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0413.png,RSCityscapes__0413
,287520,1177,RSCityscapes,41,False,False,expanded_internal_heldout,bf7028be14fae0f03d9871c5fe93b0efb6e84f96423062752e16aead2957c9e2,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1177.png,RSCityscapes__1177
,288178,0330,RSCityscapes,42,False,False,expanded_internal_heldout,18f37f407f51ae1e86b6dcc8492f6618b051079cda28b3a48329e5ba008af232,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0330.png,RSCityscapes__0330
,265191,0899,RSCityscapes,43,False,False,expanded_internal_heldout,87153d3bff6e77437ce6dfd68382c82b13ac3b2eaa7a680f95ea71ae183c028d,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0899.png,RSCityscapes__0899
,256242,0345,RSCityscapes,44,False,False,expanded_internal_heldout,36ea225ee37f5d6cb94b53e9cde289874f9c7e686fc4df3494b9e2ad261ec603,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0345.png,RSCityscapes__0345
,256973,0094,RSCityscapes,45,False,False,expanded_internal_heldout,b28434276d64a71723f219fc027832e764afefacbe29b829ffc9f6a72eaf43c6,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0094.png,RSCityscapes__0094
,271527,0296,RSCityscapes,46,False,False,expanded_internal_heldout,954c6468b1149b4084916c8ec50289a5d007c3d41af0c18f1057898a28098696,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0296.png,RSCityscapes__0296
,300489,1105,RSCityscapes,47,False,False,expanded_internal_heldout,7c1fca33af33157491d7ad8a89e7944c3024a637362ea29dcf8b67143a2d2367,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1105.png,RSCityscapes__1105
,254543,0202,RSCityscapes,48,False,False,expanded_internal_heldout,4f079085bdd0ce66ecbbd39641f3d6bf480044d619a1a6196548881b573abec4,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0202.png,RSCityscapes__0202
,232715,0443,RSCityscapes,49,False,False,expanded_internal_heldout,2bff96d69d2136056578aff4685105a45e65523afc2ba3039ffc19ae5391a07c,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0443.png,RSCityscapes__0443
,281405,0636,RSCityscapes,50,False,False,expanded_internal_heldout,110daf6f9ce1da9f2024b388f8b59079b6c53d64281aca5c9a1f330b539b6f18,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0636.png,RSCityscapes__0636
,241408,0773,RSCityscapes,51,False,False,expanded_internal_heldout,58fc82a15fcd56fd00299d0dfc3fbdd230ca92cf3e648c4a4d71e2e39ad0bc9a,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0773.png,RSCityscapes__0773
,296351,1110,RSCityscapes,52,False,False,expanded_internal_heldout,9ad671c8ef98670a18977026fa436a7a863f9544eeacf6cf30bdad05a2951064,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1110.png,RSCityscapes__1110
,279944,0859,RSCityscapes,53,False,False,expanded_internal_heldout,4584bcd00119cc559c4b7e969dfe27012695dcc8d9f9288ae70add82cb7879c2,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0859.png,RSCityscapes__0859
,263658,0775,RSCityscapes,54,False,False,expanded_internal_heldout,da6d31aec6341938cfc52eea5fa928a8c58097f3d014f979274b71cc77480053,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0775.png,RSCityscapes__0775
,208454,0667,RSCityscapes,55,False,False,expanded_internal_heldout,dd269cc7808b426828bd220598f99764d0b862f3e3e5989e3b3dc192fd1e2e55,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0667.png,RSCityscapes__0667
,256349,1120,RSCityscapes,56,False,False,expanded_internal_heldout,df88442d6359bab7c4b5c009220919c7bd403932742996068b1b4337cc37fedf,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1120.png,RSCityscapes__1120
,256979,0500,RSCityscapes,57,False,False,expanded_internal_heldout,ce14d616c5091e52f9aca16dc25d48fb5f76dd2e1eb902482f5f08f497f6ab4a,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0500.png,RSCityscapes__0500
,274340,0616,RSCityscapes,58,False,False,expanded_internal_heldout,861d909a50c11e219f6bbebd0a503b57065989eb4305f2cfe5e71e66ec6ebcac,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0616.png,RSCityscapes__0616
,284920,0567,RSCityscapes,59,False,False,expanded_internal_heldout,56e50dbacc2802be24e9f970b9869bdcd9cb24946fd3001f2c2ce45a2bdf00f3,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0567.png,RSCityscapes__0567
,250443,0857,RSCityscapes,60,False,False,expanded_internal_heldout,b3f72986d98665025fe4ddefff7ac7b5d5baaf87cb2cff5f732942b08df84910,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0857.png,RSCityscapes__0857
,223302,0941,RSCityscapes,61,False,False,expanded_internal_heldout,71fd3740e267cdfd0b595d1672492c9a8ad6d85635d5e0f61d9d20662c93ba76,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0941.png,RSCityscapes__0941
,261675,1043,RSCityscapes,62,False,False,expanded_internal_heldout,362ad9074ab8bb0bf63166847424a8fdbce6c873272440311991d434a61a7920,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1043.png,RSCityscapes__1043
,276378,0331,RSCityscapes,63,False,False,expanded_internal_heldout,6f30d90b849fb3f6624b166359a3a2d14e8a3f4e2fab426322ebacd61154b664,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0331.png,RSCityscapes__0331
,220876,0321,RSCityscapes,64,False,False,expanded_internal_heldout,2227c65de99c770f4f911bd9dc23b68a19ee4e45ac668f76c59e065b802c4e56,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0321.png,RSCityscapes__0321
,238795,0361,RSCityscapes,65,False,False,expanded_internal_heldout,8bb0591e0996028ef94ca801134336845441bf5771fa1f7e96756a5834ae28fd,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0361.png,RSCityscapes__0361
,272096,0606,RSCityscapes,66,False,False,expanded_internal_heldout,e43bc7ff68d45effdb48b71fb81496819959a646baf33562290fde2983d76451,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0606.png,RSCityscapes__0606
,240371,0083,RSCityscapes,67,False,False,expanded_internal_heldout,fc9cc962c0758a30b8e294dbbcdc8dbc849897ef6b9a0194378336c971d1e872,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0083.png,RSCityscapes__0083
,256931,0252,RSCityscapes,68,False,False,expanded_internal_heldout,7b65aba99897e4a23c4c223349263dbe8c6d1449f588d0b73a7ad21a94477d1f,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0252.png,RSCityscapes__0252
,283930,0300,RSCityscapes,69,False,False,expanded_internal_heldout,85677e4bedbade1495b3ab28332627fcd17439db8be5b5e71e6aefa196c14cc1,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0300.png,RSCityscapes__0300
,254915,1142,RSCityscapes,70,False,False,expanded_internal_heldout,de4ba37261a91c546b79b4160fb40fa8c63064e571a17aea36d1c31c7ee8727b,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1142.png,RSCityscapes__1142
,199115,0154,RSCityscapes,71,False,False,expanded_internal_heldout,ca1fbe797b87371deaf9e54738939dda5242ff791a3dedc046e0a99a4d2a0f3c,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0154.png,RSCityscapes__0154
,240410,0157,RSCityscapes,72,False,False,expanded_internal_heldout,2cfad022dc90745f473904910fbbe1085ad2b290a3c28aca0f9d74de195dc109,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__0157.png,RSCityscapes__0157
,258475,1091,RSCityscapes,73,False,False,expanded_internal_heldout,2b6f3fb262d3dc19cc56f71bd1a264c15f3c50af548ee2b19a4cbd2cec2d4063,,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\heldoutA\RSCityscapes\RSCityscapes__1091.png,RSCityscapes__1091
